date,home_team,away_team,home_form,away_form,home_avg_goals_for,away_avg_goals_for,home_avg_goals_against,away_avg_goals_against,home_win_pct,away_win_pct,home_clean_sheet_pct,away_clean_sheet_pct,home_wc_experience,away_wc_experience,h2h_home_strength,elo_diff,fifa_rank_diff,outcome
2019-05-11,Portugal,Spain,0.8666666666666667,0.7333333333333333,2.2222222222222223,3.0,1.5555555555555556,2.2857142857142856,0.6666666666666666,0.42857142857142855,0.2222222222222222,0.2857142857142857,0.1,0.1,0.5,-25.5,1.0,2
2019-05-11,Scotland,England,0.3333333333333333,0.16666666666666666,1.75,0.5,2.0,1.0,0.25,0.0,0.0,0.5,0.1,0.1,0.5,-439.9000000000001,-37.0,2
2019-05-12,Switzerland,Netherlands,0.5833333333333334,1.0,2.0,1.7777777777777777,1.75,0.8888888888888888,0.5,0.8888888888888888,0.25,0.4444444444444444,0.1,0.1,0.5,-131.5,-8.0,0
2019-05-13,Argentina,Scotland,0.8666666666666667,0.26666666666666666,1.3,1.4,0.5,2.2,0.7272727272727273,0.2,0.7,0.0,0.1,0.1,0.5,442.29999999999995,40.0,1
2019-05-14,Canada,Jordan,0.4,0.6666666666666666,3.0,1.75,3.0,1.25,0.5,0.5,0.0,0.5,0.1,0.1,0.5,157.5,16.0,1
2019-05-15,Mexico,Germany,0.6666666666666666,0.5333333333333333,1.8,3.0,1.2,1.3333333333333333,0.6,0.6666666666666666,0.0,0.4444444444444444,0.1,0.1,0.5,-40.90000000000009,-10.0,1
2019-05-16,Algeria,Italy,0.4,0.6666666666666666,2.0,1.3333333333333333,2.5,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.1,0.1,0.5,-226.0,-24.0,2
2019-05-17,New Zealand,Portugal,0.13333333333333333,0.6666666666666666,1.1428571428571428,2.2,2.4285714285714284,1.7,0.0,0.6,0.14285714285714285,0.2,0.1,0.1,0.5,-459.79999999999995,-40.0,0
2019-05-18,Austria,France,0.4,0.5333333333333333,1.2857142857142858,0.6,1.5714285714285714,0.4,0.42857142857142855,0.4,0.2857142857142857,0.6,0.1,0.1,0.5,-289.5,-21.0,2
2019-05-19,Uzbekistan,Italy,0.75,0.75,2.0,1.5,1.5,1.0,0.75,0.75,0.25,0.0,0.1,0.1,0.5,-331.20000000000005,-34.0,2
2019-05-20,Saudi Arabia,Canada,0.4,0.4666666666666667,2.0,2.7142857142857144,3.2,2.7142857142857144,0.4,0.42857142857142855,0.0,0.0,0.1,0.1,0.5,-43.200000000000045,-8.0,2
2019-05-20,Ecuador,Mexico,0.4666666666666667,0.7333333333333333,2.2,1.5,2.2,1.0,0.4,0.5,0.2,0.16666666666666666,0.1,0.1,0.5,-82.29999999999995,-3.0,2
2019-05-21,Netherlands,Chile,0.8,0.4666666666666667,1.7,1.25,1.0,1.375,0.8,0.25,0.4,0.125,0.1,0.1,0.5,317.70000000000005,32.0,0
2019-05-22,Saudi Arabia,Italy,0.2,0.8,1.8333333333333333,1.8,3.0,0.8,0.3333333333333333,0.8,0.0,0.2,0.1,0.1,0.5,-236.9000000000001,-25.0,1
2019-05-23,Egypt,Saudi Arabia,0.3333333333333333,0.06666666666666667,2.0,1.5714285714285714,3.0,2.5714285714285716,0.3333333333333333,0.2857142857142857,0.0,0.14285714285714285,0.1,0.1,0.5,43.700000000000045,3.0,1
2019-05-24,Germany,England,0.4,0.4444444444444444,2.7,1.3333333333333333,1.2,0.6666666666666666,0.6,0.3333333333333333,0.5,0.6666666666666666,0.1,0.1,0.5,-155.5,-5.0,1
2019-05-25,Belgium,Mexico,0.8666666666666667,0.8666666666666667,1.875,1.5714285714285714,1.625,1.0,0.5,0.5714285714285714,0.125,0.14285714285714285,0.1,0.1,0.5,136.9000000000001,11.0,0
2019-05-26,South Korea,Brazil,0.4666666666666667,0.4,1.4,1.9,1.8,1.0,0.4,0.6,0.2,0.3,0.1,0.1,0.5,-282.5999999999999,-17.0,2
2019-05-27,Austria,Australia,0.4,0.6666666666666666,1.125,2.0,1.75,1.0,0.375,0.5,0.25,0.0,0.1,0.1,0.5,37.700000000000045,7.0,0
2019-05-28,Ecuador,England,0.4,0.4166666666666667,2.0,1.25,2.1666666666666665,0.75,0.3333333333333333,0.25,0.16666666666666666,0.5,0.1,0.1,0.5,-278.70000000000005,-18.0,2
2019-05-29,Jordan,Canada,0.6,0.4666666666666667,1.6,2.625,1.2,2.5,0.4,0.5,0.4,0.0,0.1,0.1,0.5,-157.5,-16.0,2
2019-05-29,Algeria,Switzerland,0.2,0.6666666666666666,1.8571428571428572,2.0,2.4285714285714284,1.6,0.2857142857142857,0.6,0.0,0.2,0.1,0.1,0.5,-173.29999999999995,-19.0,2
2019-05-30,Croatia,Saudi Arabia,0.4666666666666667,0.13333333333333333,1.4,1.75,1.4,2.625,0.4,0.25,0.4,0.125,0.1,0.1,0.5,219.80000000000018,24.0,2
2019-05-31,Colombia,Switzerland,0.4166666666666667,0.8666666666666667,1.75,2.1666666666666665,1.75,1.6666666666666667,0.25,0.6666666666666666,0.0,0.16666666666666666,0.1,0.1,0.5,27.100000000000136,2.0,0
2019-06-01,Wales,Chile,0.4666666666666667,0.4666666666666667,1.2,1.1111111111111112,1.4,1.6666666666666667,0.2727272727272727,0.2222222222222222,0.2,0.1111111111111111,0.1,0.1,0.5,60.0,8.0,2
2019-06-02,Mexico,Cape Verde,0.6666666666666666,0.6,1.625,1.4,1.25,1.8,0.5,0.6,0.125,0.4,0.1,0.1,0.5,316.70000000000005,29.0,0
2019-06-03,Algeria,United States,0.0,0.8,1.875,2.1,2.5,1.6,0.25,0.6,0.0,0.0,0.1,0.1,0.5,-173.70000000000005,-17.0,0
2019-06-04,Mexico,Poland,0.6666666666666666,0.26666666666666666,1.6666666666666667,1.5,1.2222222222222223,2.0,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.1,0.1,0.5,100.09999999999991,5.0,1
2019-06-05,Spain,Panama,0.7333333333333333,0.06666666666666667,3.0,0.8333333333333334,2.25,1.8333333333333333,0.5,0.0,0.25,0.16666666666666666,0.1,0.1,0.5,388.29999999999995,30.0,0
2019-06-06,Spain,Croatia,0.7333333333333333,0.26666666666666666,2.888888888888889,1.1666666666666667,2.111111111111111,1.5,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.1,0.1,0.5,162.89999999999986,5.0,2
2019-06-07,Brazil,Jordan,0.5333333333333333,0.5333333333333333,2.2,1.3333333333333333,1.4,1.1666666666666667,0.6363636363636364,0.3333333333333333,0.2,0.3333333333333333,0.1,0.1,0.5,498.0,40.0,0
2019-06-08,Senegal,South Korea,0.4666666666666667,0.26666666666666666,1.4,1.8333333333333333,1.0,2.3333333333333335,0.4,0.3333333333333333,0.2,0.16666666666666666,0.1,0.1,0.5,19.5,-1.0,0
2019-06-08,Morocco,Poland,0.13333333333333333,0.3333333333333333,2.2857142857142856,1.5714285714285714,2.857142857142857,2.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.1,0.1,0.5,135.39999999999986,10.0,1
2019-06-09,Canada,Germany,0.4666666666666667,0.26666666666666666,2.4444444444444446,2.4,2.2222222222222223,1.1,0.5555555555555556,0.5454545454545454,0.1111111111111111,0.5,0.1,0.1,0.5,-186.10000000000014,-18.0,2
2019-06-10,Morocco,Serbia,0.2,0.7333333333333333,2.0,1.8,2.5,1.2,0.0,0.6,0.125,0.4,0.1,0.1,0.5,132.0999999999999,12.0,1
2019-06-11,Ecuador,Switzerland,0.2,0.6666666666666666,2.0,1.8571428571428572,2.2857142857142856,1.5714285714285714,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.1,0.1,0.5,-78.09999999999991,-7.0,2
2019-06-12,Uzbekistan,Wales,0.6,0.4666666666666667,1.6,1.0,1.8,1.3,0.6,0.25,0.2,0.2,0.1,0.1,0.5,-152.29999999999995,-13.0,2
2019-06-13,Denmark,New Zealand,0.8,0.3333333333333333,3.0,1.25,2.7142857142857144,2.25,0.5714285714285714,0.125,0.14285714285714285,0.125,0.1,0.1,0.5,303.0999999999999,29.0,0
2019-06-14,Ukraine,Switzerland,0.0,0.8,1.2222222222222223,2.125,2.4444444444444446,1.75,0.1111111111111111,0.625,0.1111111111111111,0.125,0.1,0.1,0.5,-78.39999999999986,-10.0,0
2019-06-15,Turkey,Croatia,0.0,0.4666666666666667,1.5,1.2857142857142858,3.3333333333333335,1.4285714285714286,0.0,0.42857142857142855,0.0,0.2857142857142857,0.1,0.1,0.5,-233.20000000000005,-31.0,2
2019-06-16,Brazil,Japan,0.6666666666666666,0.16666666666666666,2.1,1.25,1.4,1.75,0.6666666666666666,0.0,0.2,0.25,0.1,0.1,0.5,247.39999999999986,15.0,0
2019-06-17,Netherlands,Jamaica,0.8,0.3333333333333333,2.0,2.25,1.0,2.5,0.8181818181818182,0.25,0.4,0.0,0.1,0.1,0.5,407.70000000000005,39.0,0
2019-06-17,Jordan,France,0.3333333333333333,0.6666666666666666,1.1428571428571428,1.0,1.2857142857142858,0.3333333333333333,0.2857142857142857,0.5,0.2857142857142857,0.6666666666666666,0.1,0.1,0.5,-502.0,-41.0,2
2019-06-18,Senegal,Jamaica,0.6666666666666666,0.26666666666666666,1.6666666666666667,1.8,0.8333333333333334,2.2,0.5,0.2,0.3333333333333333,0.0,0.1,0.1,0.5,212.60000000000014,25.0,2
2019-06-19,Australia,Peru,0.4444444444444444,0.4444444444444444,1.3333333333333333,2.3333333333333335,1.6666666666666667,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1,0.1,0.5,49.0,10.0,1
2019-06-20,England,Panama,0.5333333333333333,0.0,1.6,0.8571428571428571,1.0,1.8571428571428572,0.4,0.0,0.4,0.14285714285714285,0.1,0.1,0.5,390.4000000000001,32.0,1
2019-06-21,Tunisia,United States,0.6666666666666666,0.6,2.2,1.8,2.0,1.5,0.45454545454545453,0.5454545454545454,0.1,0.0,0.1,0.1,0.5,-173.70000000000005,-12.0,2
2019-06-22,Tunisia,Nigeria,0.4666666666666667,0.0,2.2,0.8,2.0,1.8,0.4166666666666667,0.0,0.1,0.0,0.1,0.1,0.5,-12.0,4.0,0
2019-06-23,Belgium,Jamaica,0.8666666666666667,0.4666666666666667,2.0,1.6666666666666667,1.6666666666666667,1.8333333333333333,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.1,0.1,0.5,417.3000000000002,38.0,0
2019-06-24,South Korea,Tunisia,0.06666666666666667,0.6666666666666666,1.5714285714285714,2.4,2.4285714285714284,2.0,0.2857142857142857,0.46153846153846156,0.14285714285714285,0.1,0.1,0.1,0.5,90.20000000000005,9.0,0
2019-06-25,England,Canada,0.5333333333333333,0.4666666666666667,1.5,2.4,1.0,2.3,0.3333333333333333,0.5,0.3333333333333333,0.1,0.1,0.1,0.5,341.60000000000014,23.0,0
2019-06-26,Australia,France,0.4166666666666667,0.6666666666666666,1.75,1.0,2.0,0.2857142857142857,0.25,0.5714285714285714,0.0,0.7142857142857143,0.1,0.1,0.5,-327.20000000000005,-28.0,2
2019-06-26,Switzerland,Jamaica,0.6,0.4666666666666667,2.0,1.4285714285714286,1.7777777777777777,1.7142857142857142,0.5555555555555556,0.2857142857142857,0.1111111111111111,0.14285714285714285,0.1,0.1,0.5,276.20000000000005,31.0,0
2019-06-27,Curacao,South Korea,0.06666666666666667,0.2,1.1666666666666667,1.875,1.8333333333333333,2.5,0.0,0.375,0.0,0.125,0.1,0.1,0.5,-216.9000000000001,-27.0,2
2019-06-28,Uruguay,Jamaica,0.6,0.26666666666666666,2.5714285714285716,1.25,1.8571428571428572,1.75,0.42857142857142855,0.25,0.14285714285714285,0.125,0.1,0.1,0.5,299.4000000000001,34.0,1
2019-06-29,Ecuador,Qatar,0.2,0.6666666666666666,2.125,3.0,2.5,2.5,0.25,0.5,0.125,0.0,0.1,0.1,0.5,85.10000000000014,15.0,2
2019-06-30,Cape Verde,Uruguay,0.4,0.4666666666666667,1.3333333333333333,2.625,1.8333333333333333,2.0,0.5,0.375,0.3333333333333333,0.125,0.1,0.1,0.5,-335.70000000000005,-36.0,2
2019-07-01,Curacao,Germany,0.0,0.4666666666666667,1.0,2.3,1.8571428571428572,1.3,0.0,0.5833333333333334,0.0,0.4,0.1,0.1,0.5,-345.10000000000014,-38.0,2
2019-07-02,South Korea,Italy,0.4,0.6666666666666666,1.8888888888888888,1.5,2.2222222222222223,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.1,0.1,0.5,-135.79999999999995,-10.0,1
2019-07-03,Portugal,Costa Rica,0.4666666666666667,0.4,2.1,1.1666666666666667,1.9,1.1666666666666667,0.5454545454545454,0.16666666666666666,0.1,0.16666666666666666,0.1,0.1,0.5,375.79999999999995,33.0,0
2019-07-04,Brazil,Chile,0.6666666666666666,0.4666666666666667,2.3,1.1,1.5,1.5,0.6923076923076923,0.3,0.1,0.2,0.1,0.1,0.5,385.70000000000005,36.0,0
2019-07-05,Costa Rica,Qatar,0.3333333333333333,0.7777777777777778,1.0,4.0,1.1428571428571428,3.3333333333333335,0.14285714285714285,0.6666666666666666,0.14285714285714285,0.0,0.1,0.1,0.5,-39.59999999999991,-1.0,0
2019-07-06,Nigeria,Chile,0.0,0.4,1.0,0.9,2.0,1.5,0.0,0.2727272727272727,0.0,0.2,0.1,0.1,0.5,24.90000000000009,6.0,1
2019-07-06,Algeria,Peru,0.2,0.4166666666666667,1.8888888888888888,2.5,2.3333333333333335,2.5,0.3333333333333333,0.25,0.0,0.0,0.1,0.1,0.5,-0.599999999999909,6.0,0
2019-07-07,Canada,Chile,0.4666666666666667,0.4666666666666667,1.8,1.0,2.0,1.6,0.45454545454545453,0.25,0.1,0.2,0.1,0.1,0.5,45.200000000000045,12.0,1
2019-07-08,Germany,Saudi Arabia,0.6,0.3333333333333333,2.2,1.7777777777777777,1.4,2.3333333333333335,0.6153846153846154,0.3333333333333333,0.3,0.2222222222222222,0.1,0.1,0.5,229.30000000000018,26.0,0
2019-07-09,France,Poland,0.8666666666666667,0.3333333333333333,1.125,1.375,0.375,1.75,0.625,0.25,0.625,0.25,0.1,0.1,0.5,299.39999999999986,22.0,2
2019-07-10,Jamaica,England,0.26666666666666666,0.7333333333333333,1.4444444444444444,1.7142857142857142,1.8888888888888888,1.0,0.2222222222222222,0.42857142857142855,0.1111111111111111,0.2857142857142857,0.1,0.1,0.5,-476.8000000000002,-42.0,2
2019-07-11,Egypt,England,0.3333333333333333,0.7333333333333333,2.25,1.75,3.0,1.0,0.25,0.5,0.0,0.25,0.1,0.1,0.5,-341.10000000000014,-28.0,2
2019-07-12,Senegal,Peru,0.4666666666666667,0.3333333333333333,1.4285714285714286,2.2,0.8571428571428571,2.4,0.42857142857142855,0.2,0.2857142857142857,0.0,0.1,0.1,0.5,109.10000000000014,19.0,0
2019-07-13,Panama,Uruguay,0.06666666666666667,0.6666666666666666,0.875,2.5555555555555554,1.75,1.8888888888888888,0.0,0.4444444444444444,0.125,0.1111111111111111,0.1,0.1,0.5,-213.0,-24.0,2
2019-07-14,Canada,Tunisia,0.4666666666666667,0.4666666666666667,1.8,2.5,1.8,2.3,0.4166666666666667,0.42857142857142855,0.2,0.1,0.1,0.1,0.5,32.299999999999955,2.0,0
2019-07-15,Brazil,Turkey,0.8666666666666667,0.0,2.1,1.2857142857142858,1.2,3.142857142857143,0.7142857142857143,0.0,0.2,0.0,0.1,0.1,0.5,397.0999999999999,39.0,1
2019-07-15,Colombia,Serbia,0.5333333333333333,0.7333333333333333,1.6,2.0,1.4,1.5,0.4,0.5,0.2,0.3333333333333333,0.1,0.1,0.5,119.70000000000005,13.0,1
2019-07-16,Italy,Ukraine,0.7333333333333333,0.2,1.2857142857142858,1.3,0.5714285714285714,2.3,0.5714285714285714,0.2,0.42857142857142855,0.1,0.1,0.1,0.5,131.0999999999999,15.0,0
2019-07-17,Panama,Japan,0.06666666666666667,0.13333333333333333,0.7777777777777778,1.2,1.7777777777777777,2.0,0.0,0.0,0.1111111111111111,0.2,0.1,0.1,0.5,-141.9000000000001,-18.0,0
2019-07-18,France,Senegal,0.6666666666666666,0.6666666666666666,1.0,1.5,0.7777777777777778,0.875,0.5555555555555556,0.5,0.5555555555555556,0.25,0.1,0.1,0.5,267.0999999999999,19.0,0
2019-07-19,Algeria,Serbia,0.4,0.6,1.9,1.7142857142857142,2.2,1.2857142857142858,0.4,0.42857142857142855,0.0,0.42857142857142855,0.1,0.1,0.5,-80.70000000000005,-8.0,2
2019-07-20,Qatar,Ecuador,0.5833333333333334,0.0,3.5,2.4444444444444446,3.25,2.888888888888889,0.5,0.2222222222222222,0.0,0.1111111111111111,0.1,0.1,0.5,-85.10000000000014,-15.0,2
2019-07-21,Saudi Arabia,Jamaica,0.3333333333333333,0.26666666666666666,1.8,1.4,2.4,1.9,0.3,0.2,0.2,0.1,0.1,0.1,0.5,92.0,11.0,2
2019-07-22,Curacao,Netherlands,0.0,0.8,1.0,1.8,1.875,0.8,0.0,0.8333333333333334,0.0,0.5,0.1,0.1,0.5,-431.5,-40.0,1
2019-07-23,Iran,Austria,0.13333333333333333,0.6,1.8333333333333333,1.3333333333333333,2.5,1.5555555555555556,0.0,0.4444444444444444,0.16666666666666666,0.3333333333333333,0.1,0.1,0.5,-12.299999999999955,-5.0,2
2019-07-24,Japan,Scotland,0.13333333333333333,0.3333333333333333,1.1666666666666667,1.5,2.0,2.1666666666666665,0.0,0.16666666666666666,0.16666666666666666,0.0,0.1,0.1,0.5,191.4000000000001,23.0,0
2019-07-24,Japan,Senegal,0.3333333333333333,0.4666666666666667,1.1428571428571428,1.4444444444444444,1.7142857142857142,1.0,0.14285714285714285,0.4444444444444444,0.2857142857142857,0.2222222222222222,0.1,0.1,0.5,15.700000000000045,3.0,0
2019-07-25,Switzerland,Senegal,0.6,0.4,2.0,1.4,1.6,1.1,0.6,0.4,0.2,0.2,0.1,0.1,0.5,63.59999999999991,6.0,0
2019-07-26,South Korea,Egypt,0.4666666666666667,0.26666666666666666,1.7,2.0,2.0,3.0,0.4,0.2,0.3,0.0,0.1,0.1,0.5,57.40000000000009,12.0,0
2019-07-27,Belgium,Switzerland,0.8666666666666667,0.6,1.9,2.1,1.5,1.4,0.6,0.6363636363636364,0.2,0.3,0.1,0.1,0.5,141.10000000000014,7.0,2
2019-07-28,Chile,Costa Rica,0.3333333333333333,0.3333333333333333,0.8,1.25,1.3,1.25,0.23076923076923078,0.25,0.3,0.125,0.1,0.1,0.5,16.59999999999991,-1.0,0
2019-07-29,New Zealand,Portugal,0.3333333333333333,0.4666666666666667,1.2222222222222223,2.1,2.2222222222222223,1.8,0.1111111111111111,0.5833333333333334,0.1111111111111111,0.2,0.1,0.1,0.5,-459.79999999999995,-40.0,2
2019-07-30,South Korea,Uruguay,0.6666666666666666,0.6666666666666666,1.6,2.5,1.9,1.7,0.45454545454545453,0.5,0.4,0.2,0.1,0.1,0.5,-106.29999999999995,-8.0,1
2019-07-31,Denmark,Panama,0.8,0.26666666666666666,2.875,0.9,2.5,1.7,0.625,0.1,0.125,0.1,0.1,0.1,0.5,206.0999999999999,20.0,2
2019-08-01,Curacao,Peru,0.06666666666666667,0.3333333333333333,0.8888888888888888,2.0,1.6666666666666667,2.3333333333333335,0.0,0.16666666666666666,0.1111111111111111,0.0,0.1,0.1,0.5,-127.29999999999995,-7.0,1
2019-08-02,Belgium,Brazil,0.6666666666666666,0.8666666666666667,2.3,2.1,1.9,1.4,0.5454545454545454,0.6666666666666666,0.2,0.2,0.1,0.1,0.5,-58.399999999999864,-5.0,2
2019-08-03,Nigeria,Panama,0.06666666666666667,0.4666666666666667,1.1428571428571428,1.1,2.0,1.7,0.0,0.18181818181818182,0.0,0.1,0.1,0.1,0.5,28.5,3.0,0
2019-08-03,Jamaica,South Korea,0.26666666666666666,0.7333333333333333,1.6,1.4,1.8,1.8,0.2727272727272727,0.4166666666666667,0.2,0.4,0.1,0.1,0.5,-193.10000000000014,-26.0,2
2019-08-04,United States,Canada,0.6,0.4666666666666667,1.9,1.7,1.4,1.9,0.5833333333333334,0.46153846153846156,0.1,0.2,0.1,0.1,0.5,141.4000000000001,10.0,0
2019-08-05,Germany,Iran,0.7333333333333333,0.13333333333333333,2.2,1.8571428571428572,1.6,2.5714285714285716,0.6428571428571429,0.0,0.2,0.14285714285714285,0.1,0.1,0.5,143.4000000000001,19.0,0
2019-08-06,Saudi Arabia,Germany,0.3333333333333333,0.8666666666666667,1.3,2.2,2.2,1.8,0.2727272727272727,0.6666666666666666,0.2,0.1,0.1,0.1,0.5,-229.30000000000018,-26.0,0
2019-08-07,Uzbekistan,Colombia,0.4,0.5333333333333333,1.8333333333333333,1.3333333333333333,2.1666666666666665,1.1666666666666667,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.1,0.1,0.5,-305.60000000000014,-31.0,2
2019-08-08,Germany,Peru,0.8,0.3333333333333333,2.0,1.8571428571428572,1.8,2.142857142857143,0.625,0.14285714285714285,0.1,0.0,0.1,0.1,0.5,217.80000000000018,31.0,0
2019-08-09,Jordan,Qatar,0.13333333333333333,0.4666666666666667,1.0,2.8,1.25,2.8,0.25,0.4,0.25,0.0,0.1,0.1,0.5,-135.29999999999995,-6.0,1
2019-08-10,Scotland,Morocco,0.13333333333333333,0.26666666666666666,1.2857142857142858,2.111111111111111,2.0,2.5555555555555554,0.14285714285714285,0.0,0.0,0.1111111111111111,0.1,0.1,0.5,-278.79999999999995,-27.0,2
2019-08-11,Spain,Switzerland,0.6666666666666666,0.8,2.7,2.3,2.1,1.6,0.5,0.6666666666666666,0.2,0.3,0.1,0.1,0.5,198.5,9.0,0
2019-08-12,Qatar,Scotland,0.4666666666666667,0.13333333333333333,2.5,1.125,2.5,1.875,0.3333333333333333,0.125,0.0,0.0,0.1,0.1,0.5,76.09999999999991,4.0,0
2019-08-12,Germany,Italy,0.8,0.7333333333333333,2.2,1.375,1.6,0.625,0.6470588235294118,0.625,0.2,0.375,0.1,0.1,0.5,-7.599999999999909,1.0,1
2019-08-13,Colombia,Cape Verde,0.6666666666666666,0.4,1.5714285714285714,1.2857142857142858,1.2857142857142858,1.8571428571428572,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.1,0.1,0.5,339.60000000000014,35.0,0
2019-08-14,Poland,Cape Verde,0.3333333333333333,0.4,1.6666666666666667,1.125,1.5555555555555556,1.875,0.3333333333333333,0.375,0.3333333333333333,0.25,0.1,0.1,0.5,216.60000000000014,24.0,0
2019-08-15,Ukraine,Wales,0.2,0.6666666666666666,1.3,1.3,2.5,1.5,0.18181818181818182,0.3076923076923077,0.0,0.2,0.1,0.1,0.5,47.80000000000018,6.0,1
2019-08-16,Nigeria,Algeria,0.26666666666666666,0.4,1.25,1.9,1.875,2.2,0.125,0.36363636363636365,0.0,0.0,0.1,0.1,0.5,12.0,1.0,0
2019-08-17,Japan,Ecuador,0.4666666666666667,0.2,1.25,2.3,1.625,2.6,0.25,0.3,0.25,0.2,0.1,0.1,0.5,30.200000000000045,4.0,2
2019-08-18,Netherlands,Egypt,0.6666666666666666,0.06666666666666667,1.8,1.6666666666666667,0.7,2.6666666666666665,0.7692307692307693,0.16666666666666666,0.6,0.0,0.1,0.1,0.5,272.0,25.0,0
2019-08-19,Wales,Jordan,0.6666666666666666,0.13333333333333333,1.6,1.0,1.5,1.2222222222222223,0.2857142857142857,0.2222222222222222,0.2,0.2222222222222222,0.1,0.1,0.5,172.29999999999995,12.0,2
2019-08-20,South Korea,Iran,0.7333333333333333,0.13333333333333333,1.6,1.875,1.9,2.625,0.46153846153846156,0.0,0.3,0.125,0.1,0.1,0.5,15.200000000000045,8.0,2
2019-08-21,Netherlands,Wales,0.6666666666666666,0.4666666666666667,1.9,1.8,0.8,1.7,0.7857142857142857,0.26666666666666666,0.5,0.2,0.1,0.1,0.5,257.70000000000005,24.0,0
2019-08-21,England,Algeria,0.8666666666666667,0.4,1.8888888888888888,1.6,1.0,2.1,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.0,0.1,0.1,0.5,373.9000000000001,30.0,2
2019-08-22,Netherlands,Colombia,0.8666666666666667,0.8666666666666667,1.9,1.625,0.6,1.125,0.8,0.5,0.6,0.375,0.1,0.1,0.5,104.39999999999986,6.0,2
2019-08-23,Costa Rica,Mexico,0.26666666666666666,0.5333333333333333,1.2222222222222223,1.7,1.3333333333333333,1.3,0.2222222222222222,0.5,0.1111111111111111,0.1,0.1,0.1,0.5,-207.0,-19.0,0
2019-08-24,Jordan,Iran,0.26666666666666666,0.26666666666666666,1.2,1.8888888888888888,1.3,2.4444444444444446,0.3,0.1111111111111111,0.2,0.1111111111111111,0.1,0.1,0.5,-200.20000000000005,-15.0,2
2019-08-25,Scotland,Argentina,0.06666666666666667,0.7333333333333333,1.1111111111111112,1.4,1.8888888888888888,0.6,0.1111111111111111,0.6666666666666666,0.0,0.7,0.1,0.1,0.5,-442.29999999999995,-40.0,1
2019-08-26,Jordan,Turkey,0.26666666666666666,0.06666666666666667,1.2,1.5,1.5,3.125,0.2727272727272727,0.0,0.1,0.0,0.1,0.1,0.5,-100.90000000000009,-1.0,1
2019-08-27,Austria,Colombia,0.8,0.8666666666666667,1.5,1.5555555555555556,1.6,1.0,0.5,0.5555555555555556,0.3,0.4444444444444444,0.1,0.1,0.5,-113.10000000000014,-10.0,0
2019-08-28,United States,Croatia,0.8,0.4666666666666667,2.4,1.375,1.7,1.25,0.6153846153846154,0.5,0.1,0.375,0.1,0.1,0.5,-35.200000000000045,-6.0,0
2019-08-29,Argentina,Portugal,0.6,0.4666666666666667,1.4,2.0,0.7,1.7,0.6153846153846154,0.6153846153846154,0.6,0.3,0.1,0.1,0.5,30.0,4.0,2
2019-08-30,Portugal,Ecuador,0.6,0.4,1.9,2.2,1.4,2.4,0.6428571428571429,0.36363636363636365,0.4,0.3,0.1,0.1,0.5,251.0999999999999,17.0,0
2019-08-30,Algeria,Switzerland,0.6,0.6,1.4,2.0,1.9,1.6,0.38461538461538464,0.6153846153846154,0.0,0.3,0.1,0.1,0.5,-173.29999999999995,-19.0,1
2019-08-31,Iran,Poland,0.4,0.5333333333333333,1.9,1.8,2.2,1.6,0.2,0.4,0.2,0.3,0.1,0.1,0.5,-2.400000000000091,-4.0,1
2019-09-01,Poland,Jordan,0.6,0.3333333333333333,1.9,1.0,1.8,1.4,0.36363636363636365,0.25,0.2,0.1,0.1,0.1,0.5,202.60000000000014,19.0,2
2019-09-02,Turkey,England,0.13333333333333333,0.6666666666666666,1.6666666666666667,1.8,3.111111111111111,1.1,0.0,0.5,0.0,0.2,0.1,0.1,0.5,-398.20000000000005,-38.0,2
2019-09-03,Egypt,Jamaica,0.06666666666666667,0.26666666666666666,1.5714285714285714,1.4,2.5714285714285716,1.6,0.14285714285714285,0.25,0.0,0.2,0.1,0.1,0.5,135.70000000000005,14.0,1
2019-09-04,New Zealand,Egypt,0.26666666666666666,0.13333333333333333,1.1,1.625,2.1,2.5,0.1,0.125,0.1,0.0,0.1,0.1,0.5,-146.29999999999995,-13.0,1
2019-09-05,Switzerland,Nigeria,0.6666666666666666,0.4666666666666667,1.9,1.2222222222222223,1.6,1.6666666666666667,0.5714285714285714,0.2222222222222222,0.3,0.1111111111111111,0.1,0.1,0.5,161.29999999999995,18.0,1
2019-09-06,Egypt,Turkey,0.13333333333333333,0.13333333333333333,1.5555555555555556,1.6,2.3333333333333335,3.3,0.1111111111111111,0.0,0.0,0.0,0.1,0.1,0.5,57.09999999999991,10.0,2
2019-09-07,Costa Rica,Uzbekistan,0.4,0.4,1.2,1.8571428571428572,1.2,2.2857142857142856,0.3,0.42857142857142855,0.2,0.14285714285714285,0.1,0.1,0.5,75.70000000000005,6.0,1
